Campaign ID,Campaign Name,Ad Set ID,Ad Set Name,Ad ID,Ad Name,Ad Status,Title,Body,Link,Call to Action,Image File Name,Image Hash,Instant Form ID,Page ID,Copy Ref
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242254537050261,MC/ Scale Up/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_scaleup_bachelorbusinessmgmt_breadth_static_v1_en_nootp_20260922,PAUSED,"One Degree, Four Functions.","The Bachelor of Business Management at UNITAR University College Kuala Lumpur teaches operations, marketing, people and strategy. Coursework connects the four before graduates take charge of one.

Chat with our counsellors about entry requirements.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 19 Bachelor of Business Management (Hons) - AD 1 - 1x1.jpg,9bdb41ce0c55af96606835921af6e472,1688505555634409,405880536144465,4A
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242254537050261,MC/ Scale Up/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_scaleup_bachelorbusinessmgmt_breadth_macbookneo_static_v1_en_nootp_20260922,PAUSED,"One Degree, Four Functions.","The Bachelor of Business Management at UNITAR University College Kuala Lumpur teaches operations, marketing, people and strategy. Coursework connects the four before graduates take charge of one.

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 19 Bachelor of Business Management (Hons) - AD 1 - 1x1 - NEO STICKER.jpg,64b33977fc814d4073578f5a80cf102d,1688505555634409,405880536144465,4A (MacBook Neo)
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242254537050261,MC/ Scale Up/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_scaleup_bachelorbusinessmgmt_accountability_static_v1_en_nootp_20260922,PAUSED,Managers Answer for All Three.,"A manager carries the budget, the team and the plan at the same time. The Bachelor of Business Management at UNITAR University College Kuala Lumpur teaches all three.

Eligible applicants can apply for PTPTN.*

*Terms and conditions apply. Subject to eligibility and approval.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 19 Bachelor of Business Management (Hons) - AD 2 - 1x1.jpg,c0e7d98df8d4a46937de9e47de7c29bf,1688505555634409,405880536144465,4B
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242254537050261,MC/ Scale Up/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_scaleup_bachelorbusinessmgmt_accountability_macbookneo_static_v1_en_nootp_20260922,PAUSED,Managers Answer for All Three.,"A manager carries the budget, the team and the plan at the same time. The Bachelor of Business Management at UNITAR University College Kuala Lumpur teaches all three.

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 19 Bachelor of Business Management (Hons) - AD 2 - 1x1 - NEO STICKER.jpg,6033d571aad609494908fe0eb54e070d,1688505555634409,405880536144465,4B (MacBook Neo)
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242270325710261,MC/ New Programs/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_newprograms_bachelorhrm_function_static_v1_en_nootp_20260922,PAUSED,"Recruitment, and the Law Behind It.","Human resource teams run the hiring process and draft the pay bands new staff are hired on. The Bachelor of Human Resource Management covers recruitment and employment law.

The programme runs at UNITAR University College Kuala Lumpur.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 20 Bachelor of Human Resource Management (Hons) - AD 1 - 1x1.jpg,fa5687ea965255efa84ba2bc87db6e40,1688505555634409,405880536144465,5A
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242270325710261,MC/ New Programs/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_newprograms_bachelorhrm_function_macbookneo_static_v1_en_nootp_20260922,PAUSED,"Recruitment, and the Law Behind It.","Human resource teams run the hiring process and draft the pay bands new staff are hired on. The Bachelor of Human Resource Management covers recruitment and employment law.

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 20 Bachelor of Human Resource Management (Hons) - AD 1 - 1x1 - NEO STICKER.jpg,b1a3f5d6abd5764c2944f5e4c0660223,1688505555634409,405880536144465,5A (MacBook Neo)
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242270325710261,MC/ New Programs/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_newprograms_bachelorhrm_retention_static_v1_en_nootp_20260922,PAUSED,Retention Runs on Pay and Progression.,"Recruiters fill the seat. Whether the person stays depends on pay structure and career path, and the Bachelor of Human Resource Management teaches both.

Eligible applicants can apply for PTPTN.*

*Terms and conditions apply. Subject to eligibility and approval.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 20 Bachelor of Human Resource Management (Hons) - AD 2 - 1x1.jpg,f9df0b169ba60714eb39f7592d4635d3,1688505555634409,405880536144465,5B
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242270325710261,MC/ New Programs/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_newprograms_bachelorhrm_retention_macbookneo_static_v1_en_nootp_20260922,PAUSED,Retention Runs on Pay and Progression.,"Recruiters fill the seat. Whether the person stays depends on pay structure and career path, and the Bachelor of Human Resource Management teaches both.

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 20 Bachelor of Human Resource Management (Hons) - AD 2 - 1x1 - NEO STICKER.jpg,c82432d66b465791c8948a5ee2ebe01e,1688505555634409,405880536144465,5B (MacBook Neo)
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242270217980261,MC/ Scale Down/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_scaledown_foundationarts_postspm_static_v1_en_nootp_20260922,PAUSED,"Finished SPM, Still Deciding?","The gap between SPM results and a degree application is short. Foundation in Arts puts a year of arts and humanities coursework in between.

Our counsellors can name the degrees it leads into.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 21 Foundation in Arts - AD 2 - 1x1.jpg,d07c55cc995816e6577f2d2cad1ac7c8,1688505555634409,405880536144465,6B
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242270217980261,MC/ Scale Down/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_scaledown_foundationarts_postspm_macbookneo_static_v1_en_nootp_20260922,PAUSED,"Finished SPM, Still Deciding?","The gap between SPM results and a degree application is short. Foundation in Arts puts a year of arts and humanities coursework in between.

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 21 Foundation in Arts - AD 2 - 1x1 - NEO STICKER.jpg,3f26407f1416c875049da07558e61f66,1688505555634409,405880536144465,6B (MacBook Neo)
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242254537050261,MC/ Scale Up/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_scaleup_diplomabusinessmgmt_credittransfer_static_v1_en_nootp_20260922,PAUSED,The Diploma Carries Credit Into the Degree.,"The Diploma in Business Management at UNITAR covers management and business communication. UNITAR counts that credit toward its bachelor's degrees, which cuts time off the degree.

Credit transfer is subject to programme and entry requirements.*

*Terms and conditions apply. Subject to eligibility and approval.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 22 Diploma in Business Management - AD 2 - 1x1.jpg,2a268e977428980a390b34ffeb8bb7a5,1688505555634409,405880536144465,7A
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242254537050261,MC/ Scale Up/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_scaleup_diplomabusinessmgmt_credittransfer_macbookneo_static_v1_en_nootp_20260922,PAUSED,The Diploma Carries Credit Into the Degree.,"The Diploma in Business Management at UNITAR covers management and business communication. UNITAR counts that credit toward its bachelor's degrees, which cuts time off the degree.

Credit transfer is subject to programme and entry requirements.*

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 22 Diploma in Business Management - AD 2 - 1x1 - NEO STICKER.jpg,41c8b427b5ec482887d167970e407865,1688505555634409,405880536144465,7A (MacBook Neo)
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242270325710261,MC/ New Programs/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_newprograms_diplomahrm_entrylevel_static_v1_en_nootp_20260922,PAUSED,Start in HR Without a Degree.,"The Diploma in Human Resource Management at UNITAR University College Kuala Lumpur covers payroll and recruitment support.

Graduates can carry the credit into the bachelor's degree, subject to entry requirements.*

*Terms and conditions apply. Subject to eligibility and approval.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 23 Diploma in Human Resource Management - AD 2 - 1x1.jpg,034336e41c526794cf1d10212c5d3bcf,1688505555634409,405880536144465,8A
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,120242270325710261,MC/ New Programs/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,a1_newprograms_diplomahrm_entrylevel_macbookneo_static_v1_en_nootp_20260922,PAUSED,Start in HR Without a Degree.,"The Diploma in Human Resource Management at UNITAR University College Kuala Lumpur covers payroll and recruitment support.

Graduates can carry the credit into the bachelor's degree, subject to entry requirements.*

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",https://www.unitar.my/,LEARN_MORE,UNILAD Aug - 23 Diploma in Human Resource Management - AD 2 - 1x1 - NEO STICKER.jpg,a7a2ebb02f99463ed07bde137b751fb4,1688505555634409,405880536144465,8A (MacBook Neo)
