Campaign ID,Campaign Name,Campaign Status,Special Ad Categories,Special Ad Category Country,Campaign Objective,Buying Type,Campaign Spend Limit,Campaign Daily Budget,Campaign Lifetime Budget,Campaign Bid Strategy,Tags,Campaign Is Using L3 Schedule,Campaign Start Time,Campaign Stop Time,Ad Set ID,Ad Set Run Status,Ad Set Name,Ad Set Time Start,Ad Set Time Stop,Ad Set Daily Budget,Ad Set Lifetime Budget,Link Object ID,Link,Application ID,Countries,Global Regions,Excluded Global Regions,Cities,Regions,Zip,Gender,Age Min,Age Max,Education Status,College Start Year,College End Year,Interested In,Relationship,Connections,Excluded Connections,Friends of Connections,Locales,Broad Category Clusters,Custom Audiences,Excluded Custom Audiences,Location Cluster IDs,Excluded Location Cluster IDs,Publisher Platforms,Device Platforms,Facebook Positions,Instagram Positions,Messenger Positions,Oculus Positions,Audience Network Positions,WhatsApp Positions,Optimization Goal,Billing Event,Bid Amount,Ad Set Bid Strategy,Beneficiary (financial ads in Taiwan),Payer (financial ads in Taiwan),Advertiser (Taiwan),Payer (Taiwan),Advertiser (financial ads in Australia),Payer (financial ads in Australia),Advertiser (Singapore),Payer (Singapore),Minimum ROAS,Ad Set Minimum Spend Limit,Ad Set Maximum Spend Limit,Advertiser (securities ads in India),Payer (securities ads in India),Beneficiary (selected locations),Payer (selected locations),Large Geo Areas,Excluded Large Geo Areas,Medium Geo Areas,Excluded Medium Geo Areas,Small Geo Areas,Excluded Small Geo Areas,Metro Areas,Excluded Metro Areas,Subcities,Excluded Subcities,Neighborhoods,Excluded Neighborhoods,Subneighborhoods,Excluded Subneighborhoods,Ad ID,Ad Status,Ad Name,Title,Body,Link Description,Display Link,Image Hash,Creative Type,URL Tags,Image File Name,Creative Optimization,Product 1 - Link,Product 1 - Name,Product 1 - Description,Product 1 - Marketing Message - Description,Product 1 - Image Hash,Product 2 - Link,Product 2 - Name,Product 2 - Description,Product 2 - Marketing Message - Description,Product 2 - Image Hash,Product 3 - Link,Product 3 - Name,Product 3 - Description,Product 3 - Marketing Message - Description,Product 3 - Image Hash,Call to Action,Story ID,Marketing Message Primary Text,Marketing Message Auto Reply - Body Text,Marketing Message Auto Reply - Image Hash,Marketing Message Auto Reply - Video ID,Marketing Message Auto Reply - Button 1 - Text,Marketing Message Auto Reply - Button 1 - Type,Marketing Message Auto Reply - Button 1 - URL,Marketing Message Button 1 - Button Text,Marketing Message Button 1 - Type,Marketing Message Button 1 - Response Text,Marketing Message Button 1 - Image Hash,Marketing Message Button 1 - Video ID,Marketing Message Button 1 - Video Thumbnail URL,Marketing Message Button 1 - Call to Action Button - Text,Marketing Message Button 1 - Call to Action Button - Type,Marketing Message Button 1 - Call to Action Button - URL,Marketing Message Button 2 - Button Text,Marketing Message Button 2 - Type,Marketing Message Button 2 - Response Text,Marketing Message Button 2 - Image Hash,Marketing Message Button 2 - Video ID,Marketing Message Button 2 - Video Thumbnail URL,Marketing Message Button 2 - Call to Action Button - Text,Marketing Message Button 2 - Call to Action Button - Type,Marketing Message Button 2 - Call to Action Button - URL
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,ACTIVE,,,Outcome Leads,AUCTION,,,,,,,,,120242254537050261,ACTIVE,MC/ Scale Up/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,,,,405880536144465,https://www.unitar.my/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUALITY_LEAD,IMPRESSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAUSED,b5_su_bbm_breadth_v1,"One Degree, Four Functions.","The Bachelor of Business Management at UNITAR University College Kuala Lumpur teaches operations, marketing, people and strategy. Coursework connects the four before graduates take charge of one.

Chat with our counsellors about entry requirements.",,,9bdb41ce0c55af96606835921af6e472,Page post ad,,,,,,,,,,,,,,,,,,,LEARN_MORE,,,,,,,,,,,,,,,,,,,,,,,,,,
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,ACTIVE,,,Outcome Leads,AUCTION,,,,,,,,,120242254537050261,ACTIVE,MC/ Scale Up/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,,,,405880536144465,https://www.unitar.my/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUALITY_LEAD,IMPRESSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAUSED,b5_su_bbm_breadth_neo_v1,"One Degree, Four Functions.","The Bachelor of Business Management at UNITAR University College Kuala Lumpur teaches operations, marketing, people and strategy. Coursework connects the four before graduates take charge of one.

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",,,64b33977fc814d4073578f5a80cf102d,Page post ad,,,,,,,,,,,,,,,,,,,LEARN_MORE,,,,,,,,,,,,,,,,,,,,,,,,,,
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,ACTIVE,,,Outcome Leads,AUCTION,,,,,,,,,120242254537050261,ACTIVE,MC/ Scale Up/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,,,,405880536144465,https://www.unitar.my/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUALITY_LEAD,IMPRESSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAUSED,b5_su_bbm_accountability_v1,Managers Answer for All Three.,"A manager carries the budget, the team and the plan at the same time. The Bachelor of Business Management at UNITAR University College Kuala Lumpur teaches all three.

Eligible applicants can apply for PTPTN.*

*Terms and conditions apply. Subject to eligibility and approval.",,,c0e7d98df8d4a46937de9e47de7c29bf,Page post ad,,,,,,,,,,,,,,,,,,,LEARN_MORE,,,,,,,,,,,,,,,,,,,,,,,,,,
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,ACTIVE,,,Outcome Leads,AUCTION,,,,,,,,,120242254537050261,ACTIVE,MC/ Scale Up/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,,,,405880536144465,https://www.unitar.my/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUALITY_LEAD,IMPRESSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAUSED,b5_su_bbm_accountability_neo_v1,Managers Answer for All Three.,"A manager carries the budget, the team and the plan at the same time. The Bachelor of Business Management at UNITAR University College Kuala Lumpur teaches all three.

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",,,6033d571aad609494908fe0eb54e070d,Page post ad,,,,,,,,,,,,,,,,,,,LEARN_MORE,,,,,,,,,,,,,,,,,,,,,,,,,,
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,ACTIVE,,,Outcome Leads,AUCTION,,,,,,,,,120242270325710261,ACTIVE,MC/ New Programs/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,,,,405880536144465,https://www.unitar.my/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUALITY_LEAD,IMPRESSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAUSED,b5_np_bhrm_function_v1,"Recruitment, and the Law Behind It.","Human resource teams run the hiring process and draft the pay bands new staff are hired on. The Bachelor of Human Resource Management covers recruitment and employment law.

The programme runs at UNITAR University College Kuala Lumpur.",,,fa5687ea965255efa84ba2bc87db6e40,Page post ad,,,,,,,,,,,,,,,,,,,LEARN_MORE,,,,,,,,,,,,,,,,,,,,,,,,,,
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,ACTIVE,,,Outcome Leads,AUCTION,,,,,,,,,120242270325710261,ACTIVE,MC/ New Programs/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,,,,405880536144465,https://www.unitar.my/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUALITY_LEAD,IMPRESSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAUSED,b5_np_bhrm_function_neo_v1,"Recruitment, and the Law Behind It.","Human resource teams run the hiring process and draft the pay bands new staff are hired on. The Bachelor of Human Resource Management covers recruitment and employment law.

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",,,b1a3f5d6abd5764c2944f5e4c0660223,Page post ad,,,,,,,,,,,,,,,,,,,LEARN_MORE,,,,,,,,,,,,,,,,,,,,,,,,,,
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,ACTIVE,,,Outcome Leads,AUCTION,,,,,,,,,120242270325710261,ACTIVE,MC/ New Programs/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,,,,405880536144465,https://www.unitar.my/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUALITY_LEAD,IMPRESSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAUSED,b5_np_bhrm_retention_v1,Retention Runs on Pay and Progression.,"Recruiters fill the seat. Whether the person stays depends on pay structure and career path, and the Bachelor of Human Resource Management teaches both.

Eligible applicants can apply for PTPTN.*

*Terms and conditions apply. Subject to eligibility and approval.",,,f9df0b169ba60714eb39f7592d4635d3,Page post ad,,,,,,,,,,,,,,,,,,,LEARN_MORE,,,,,,,,,,,,,,,,,,,,,,,,,,
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,ACTIVE,,,Outcome Leads,AUCTION,,,,,,,,,120242270325710261,ACTIVE,MC/ New Programs/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,,,,405880536144465,https://www.unitar.my/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUALITY_LEAD,IMPRESSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAUSED,b5_np_bhrm_retention_neo_v1,Retention Runs on Pay and Progression.,"Recruiters fill the seat. Whether the person stays depends on pay structure and career path, and the Bachelor of Human Resource Management teaches both.

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",,,c82432d66b465791c8948a5ee2ebe01e,Page post ad,,,,,,,,,,,,,,,,,,,LEARN_MORE,,,,,,,,,,,,,,,,,,,,,,,,,,
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,ACTIVE,,,Outcome Leads,AUCTION,,,,,,,,,120242270217980261,ACTIVE,MC/ Scale Down/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,,,,405880536144465,https://www.unitar.my/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUALITY_LEAD,IMPRESSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAUSED,b5_sd_foundarts_postspm_v1,"Finished SPM, Still Deciding?","The gap between SPM results and a degree application is short. Foundation in Arts puts a year of arts and humanities coursework in between.

Our counsellors can name the degrees it leads into.",,,d07c55cc995816e6577f2d2cad1ac7c8,Page post ad,,,,,,,,,,,,,,,,,,,LEARN_MORE,,,,,,,,,,,,,,,,,,,,,,,,,,
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,ACTIVE,,,Outcome Leads,AUCTION,,,,,,,,,120242270217980261,ACTIVE,MC/ Scale Down/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,,,,405880536144465,https://www.unitar.my/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUALITY_LEAD,IMPRESSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAUSED,b5_sd_foundarts_postspm_neo_v1,"Finished SPM, Still Deciding?","The gap between SPM results and a degree application is short. Foundation in Arts puts a year of arts and humanities coursework in between.

Students who complete registration for the next intake may be entered into a weekly draw for one of 350 laptops, running until October 2026. Entry conditions apply.* This promotion is not sponsored, endorsed or administered by Meta.

*Terms and conditions apply. Subject to eligibility and approval.",,,3f26407f1416c875049da07558e61f66,Page post ad,,,,,,,,,,,,,,,,,,,LEARN_MORE,,,,,,,,,,,,,,,,,,,,,,,,,,
120242254537040261,Audaura/ FB/ C2 2026/ Lead Generation/ LG/ MC/ Prospecting/ ABO/ CAPI,ACTIVE,,,Outcome Leads,AUCTION,,,,,,,,,120242254537050261,ACTIVE,MC/ Scale Up/ Prospecting/ FM/ 1845/ Broad/ EN/ Max Conversion Leads/ Instant Forms,,,,,405880536144465,https://www.unitar.my/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUALITY_LEAD,IMPRESSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAUSED,b5_su_dbm_credit_v1,The Diploma Carries Credit Into the Degree.,"The Diploma in Business Management at UNITAR covers management and business communication. UNITAR counts that credit toward its bachelor's degrees, which cuts time off the degree.

Credit transfer is subject to programme and entry requirements.*

*Terms and conditions apply. Subject to eligibility and approval.",,,2a268e977428980a390b34ffeb8bb7a5,Page post ad,,,,,,,,,,,,,,,,,,,LEARN_MORE,,,,,,,,,,,,,,,,,,,,,,,,,,
